trial_number,timestamp,batch_size,gamma,G,beta,num_bins,embedding_k,embedding_k1,pred_lr,impu_lr,prop_lr,dis_lr,lamb_pred,lamb_imp,lamb_prop,dis_lamb,grad_clip_norm,abc_model_name,mse,mae,auc,train_mse,train_mae,train_auc,ndcg_20,precision_20,recall_20,f1_20,ndcg,precision,recall,f1,training_time
55,2025-08-03 18:39:15,4096,0.062185593325177,12,1,50,64,64,0.01,0.01,0.005,0.005,0.0001,1e-05,0.0001,0.0005,0.5,logistic_regression,0.19328251245637415,0.4353612750100919,0.6837179643641462,0.19748958769260525,0.43618158924707084,0.7642803299615022,0.4233429535188548,0.05262225372076541,0.27288525842628875,0.08823045103227896,0.4233429535188548,0.05262225372076541,0.27288525842628875,0.08823045103227896,105.44632148742676
56,2025-08-03 18:41:15,4096,0.01853492498217004,10,0.05,50,16,64,0.01,0.01,0.01,0.01,1e-05,0.0001,0.001,0.005,2.0,logistic_regression,0.16676015078655101,0.34686510301546525,0.6377448954293741,0.0139200983941309,0.10024634210435467,0.9999999996160817,0.4444564878450935,0.0742735648476258,0.33852696297753826,0.12181963269209399,0.4444564878450935,0.0742735648476258,0.33852696297753826,0.12181963269209399,119.18557548522949
57,2025-08-03 18:42:34,4096,0.09989693161010953,6,5,50,64,64,0.01,0.01,0.01,0.005,0.0001,1e-05,0.0001,0.005,2.0,logistic_regression,0.17805646281527934,0.41450997602956097,0.6950183735105671,0.18277235238958836,0.41366126757231253,0.7898450267548651,0.4258581139234041,0.05836286321757618,0.2793716478866902,0.09655471227484982,0.4258581139234041,0.05836286321757618,0.2793716478866902,0.09655471227484982,79.36705112457275
58,2025-08-03 18:43:45,4096,0.07089074333224804,6,0.5,50,64,64,0.01,0.01,0.005,0.005,0.01,1e-05,0.01,0.0001,0.5,logistic_regression,0.2500000495209495,0.500000049122568,0.5062764793964114,0.2499997414916623,0.4999997408622655,0.643575234906094,0.2834506940543352,0.054712969525159465,0.22173429589202093,0.08776894034755665,0.2834506940543352,0.054712969525159465,0.22173429589202093,0.08776894034755665,71.27895021438599
59,2025-08-03 18:45:37,4096,0.013811846466667034,2,100,50,16,64,0.01,0.01,0.01,0.005,0.0005,0.01,0.0001,0.01,2.0,logistic_regression,0.11444154955843,0.31214206655890236,0.7799842542500776,0.1563284804592822,0.3558600392235027,0.8136343037832765,0.49619169556470644,0.08323883770375622,0.3985130663402406,0.13771306007704767,0.49619169556470644,0.08323883770375622,0.3985130663402406,0.13771306007704767,111.32282400131226
60,2025-08-03 18:47:03,4096,0.02851867860689299,8,0.1,50,64,64,0.01,0.01,0.01,0.01,0.005,1e-05,1e-05,5e-05,2.0,logistic_regression,0.2500020540734633,0.5000018315011078,0.5042083769466026,0.24998832583084887,0.4999880835297417,0.6429984002992523,0.2740158113017954,0.04975194897236002,0.19593805583148732,0.07935447079545935,0.2740158113017954,0.04975194897236002,0.19593805583148732,0.07935447079545935,85.87069344520569
61,2025-08-03 18:48:54,4096,0.02547866831348295,6,100,50,64,16,0.01,0.01,0.01,0.005,0.0001,1e-05,0.0001,0.005,2.0,logistic_regression,0.10553567881783595,0.2861488877961435,0.7866296523164175,0.12443320414986539,0.3039028279643092,0.8957656611921652,0.505245296996845,0.08944011339475551,0.41730430955397324,0.14730796463211931,0.505245296996845,0.08944011339475551,0.41730430955397324,0.14730796463211931,111.52415537834167
62,2025-08-03 18:50:49,4096,0.05132396197782825,6,100,30,64,64,0.01,0.01,0.01,0.005,0.0001,1e-05,0.0001,0.005,2.0,logistic_regression,0.12805105401562297,0.33231112368633065,0.7594653803003982,0.1379874981123838,0.33502240395783556,0.8762098972145365,0.48380293621193926,0.08054571226080794,0.36719327305195687,0.13211198794622367,0.48380293621193926,0.08054571226080794,0.36719327305195687,0.13211198794622367,115.21581172943115
63,2025-08-03 18:52:29,4096,0.02469057728861087,4,100,50,64,32,0.01,0.01,0.01,0.005,0.0001,5e-05,0.0001,0.005,0.5,logistic_regression,0.10332355649286157,0.26482640929285634,0.7702290188489358,0.08165180887471105,0.23293084181286797,0.9685101346431465,0.5006373745071778,0.08688873139617294,0.4103550764534029,0.14341146718030928,0.5006373745071778,0.08688873139617294,0.4103550764534029,0.14341146718030928,99.3182909488678
64,2025-08-03 18:55:22,4096,0.013745759557187695,4,100,50,64,32,0.01,0.01,0.005,0.005,0.0005,0.01,0.0001,0.01,2.0,logistic_regression,0.1656809990382735,0.40056379074226894,0.7483143414131831,0.18779467338512335,0.42200618081953706,0.7906817263739833,0.4642776266680907,0.06874557051736357,0.36613168903551374,0.11575648666067763,0.4642776266680907,0.06874557051736357,0.36613168903551374,0.11575648666067763,173.1649227142334
65,2025-08-03 18:56:38,4096,0.08608545955333044,12,0.01,50,16,64,0.01,0.01,0.01,0.005,5e-05,5e-05,0.0001,0.0005,2.0,logistic_regression,0.19170053767081136,0.43320954061199957,0.6891236124314959,0.18777526312696188,0.42467383920573665,0.8239316229629686,0.4353335953418952,0.059815733522324596,0.2850741651530582,0.09888326890631312,0.4353335953418952,0.059815733522324596,0.2850741651530582,0.09888326890631312,76.07594561576843
66,2025-08-03 18:58:04,4096,0.018455471400654618,6,50,50,64,16,0.01,0.01,0.01,0.01,1e-05,0.0001,0.001,0.0001,0.5,logistic_regression,0.1311711323870056,0.2855680116515762,0.7057656652135806,0.09318710372543537,0.2297103150729386,0.9365786762956383,0.451958926003145,0.07515946137491142,0.36247040710505335,0.12450283915485487,0.451958926003145,0.07515946137491142,0.36247040710505335,0.12450283915485487,86.1790657043457
67,2025-08-03 18:59:39,4096,0.013875266517112073,10,1,50,64,64,0.005,0.01,0.01,0.005,0.01,0.005,0.0001,1e-05,2.0,logistic_regression,0.2500000222622861,0.5000000221685834,0.5064139118356445,0.2499998938688495,0.49999989369836884,0.6399880617331712,0.2745332969993804,0.04943302622253721,0.19972091056282226,0.07925067640047932,0.2745332969993804,0.04943302622253721,0.19972091056282226,0.07925067640047932,94.9816677570343
68,2025-08-03 19:01:15,4096,0.04523172764252103,6,100,50,16,32,0.01,0.005,0.005,0.005,0.0005,1e-05,0.005,0.005,2.0,mlp,0.23459958138252768,0.4840303527252085,0.6551752640156092,0.23336072784589088,0.48234265196035464,0.7362414134585351,0.42415862502512575,0.05460666194188519,0.27511439918312913,0.09112598958816259,0.42415862502512575,0.05460666194188519,0.27511439918312913,0.09112598958816259,95.54531192779541
69,2025-08-03 19:02:44,4096,0.025207138345168086,2,100,50,64,64,0.005,0.01,0.01,0.01,0.005,0.0005,0.01,0.01,2.0,logistic_regression,0.25000000378749054,0.5000000037845511,0.5173246596046436,0.24999969041482933,0.49999969039530484,0.7418023983481519,0.2980777232693904,0.05641389085754783,0.23885102722787996,0.09127068578698047,0.2980777232693904,0.05641389085754783,0.23885102722787996,0.09127068578698047,88.59407186508179
70,2025-08-03 19:04:03,4096,0.020649321179600784,8,0.05,50,64,64,0.01,0.005,0.01,0.005,0.0001,1e-05,0.0001,0.005,0.5,mlp,0.1389821568650441,0.35652974501370377,0.7428786021723268,0.14354168189537725,0.35437050301454825,0.9078922420534985,0.46175989790843636,0.06987951807228916,0.35632468111433957,0.11684444705636933,0.46175989790843636,0.06987951807228916,0.35632468111433957,0.11684444705636933,79.11768412590027
71,2025-08-03 19:07:01,4096,0.012599439819716212,2,100,50,16,64,0.01,0.01,0.01,0.005,0.0001,1e-05,5e-05,0.005,2.0,logistic_regression,0.10105421548951628,0.2276439258422665,0.7581314270645767,0.019753717525165044,0.10633311703016413,0.9997876997763899,0.4926609845559008,0.0874202693125443,0.4199568131669584,0.14471579018619352,0.4926609845559008,0.0874202693125443,0.4199568131669584,0.14471579018619352,178.22807812690735
72,2025-08-03 19:09:05,4096,0.03793015597040414,6,100,50,64,64,0.01,0.01,0.01,0.005,0.0001,0.01,0.0001,5e-05,2.0,logistic_regression,0.13682399277981122,0.34988326321033936,0.756368960527021,0.12263892505568293,0.3242032928692978,0.940329270111335,0.48283389538712695,0.08210489014883061,0.3725346223064846,0.13455457963133502,0.48283389538712695,0.08210489014883061,0.3725346223064846,0.13455457963133502,124.03732419013977
73,2025-08-03 19:11:51,4096,0.017121195858535276,4,0.5,50,64,16,0.005,0.01,0.005,0.005,5e-05,1e-05,1e-05,0.005,2.0,logistic_regression,0.1084162075478452,0.23181723104701185,0.7546350705767448,0.08334904016698355,0.20901168330709824,0.9527209940296055,0.47002993762667805,0.0839475549255847,0.41008172769119083,0.1393656593673581,0.47002993762667805,0.0839475549255847,0.41008172769119083,0.1393656593673581,165.664532661438
74,2025-08-03 19:13:55,4096,0.012829987723696569,6,5,50,16,64,0.01,0.005,0.01,0.01,0.0001,5e-05,0.0001,0.0005,2.0,mlp,0.1117147192021539,0.29800326362815327,0.7710716522372749,0.08667954323995054,0.25668879722212895,0.9725388674698188,0.4988963802544095,0.08575478384124734,0.4064008652787695,0.1416251887677837,0.4988963802544095,0.08575478384124734,0.4064008652787695,0.1416251887677837,124.32070279121399
75,2025-08-03 19:15:38,4096,0.07967196381437802,6,5,50,32,32,0.005,0.005,0.01,0.01,1e-05,5e-05,5e-05,0.005,1.0,mlp,0.14372830783380244,0.3096184846708465,0.6738808708428511,0.05068922626316029,0.17282045236319374,0.9902541237113321,0.45807671773637704,0.07622253720765415,0.35484735593293465,0.1254894680469582,0.45807671773637704,0.07622253720765415,0.35484735593293465,0.1254894680469582,103.06804180145264
76,2025-08-03 19:17:01,4096,0.09273594162220777,12,0.01,50,64,64,0.01,0.005,0.01,0.005,0.0001,0.005,0.001,0.0005,0.5,mlp,0.22623762996362268,0.4748788771957362,0.6594445813766676,0.2250042190117726,0.47265676481274577,0.7414540628852635,0.4248637578054913,0.053579021970233884,0.26878496558747345,0.08934766991552857,0.4248637578054913,0.053579021970233884,0.26878496558747345,0.08934766991552857,82.93063354492188
77,2025-08-03 19:18:14,4096,0.030435262058922042,10,100,50,64,16,0.01,0.01,0.005,0.01,0.01,0.0001,0.0001,1e-05,2.0,logistic_regression,0.25000008651789923,0.500000080237981,0.5065220676947815,0.24999963286819538,0.4999996316244158,0.5860162802669979,0.2830978337451212,0.05301204819277109,0.2208202172280114,0.08549855861318148,0.2830978337451212,0.05301204819277109,0.2208202172280114,0.08549855861318148,72.91835474967957
78,2025-08-03 19:20:01,4096,0.010165279758544112,6,50,50,32,64,0.005,0.01,0.01,0.005,0.0001,1e-05,0.005,0.005,2.0,logistic_regression,0.11757354816200305,0.3057017582046936,0.7575938844613415,0.08249032351979992,0.24950029541007984,0.9757184362582064,0.49525596826071666,0.08433734939759036,0.38392845011680354,0.13829542056991884,0.49525596826071666,0.08433734939759036,0.38392845011680354,0.13829542056991884,106.35979318618774
79,2025-08-03 19:21:25,4096,0.012563826260376679,8,1,50,64,64,0.01,0.005,0.01,0.005,0.005,1e-05,0.0001,0.0001,1.0,mlp,0.25000005334892167,0.5000000529096639,0.5068463594996595,0.24999936532966674,0.4999993646107416,0.6700029182038714,0.283297070876641,0.05326009922041106,0.22061208986778458,0.08580514753761018,0.283297070876641,0.05326009922041106,0.22061208986778458,0.08580514753761018,84.82828831672668
80,2025-08-03 19:22:48,4096,0.02433279197679351,4,100,50,16,32,0.01,0.01,0.005,0.005,0.0001,0.001,0.01,0.005,2.0,logistic_regression,0.13138617734935856,0.3229477317158217,0.7162365867438408,0.08443119681406511,0.24917257866757458,0.9711997828705577,0.47968846418562533,0.07813607370659106,0.36566552072921893,0.12875874461865983,0.47968846418562533,0.07813607370659106,0.36566552072921893,0.12875874461865983,82.98863077163696
81,2025-08-03 19:24:37,4096,0.019877958101531718,6,100,50,64,64,0.01,0.01,0.01,0.005,0.0005,1e-05,0.0001,0.01,2.0,logistic_regression,0.2275454003535386,0.47655915726186265,0.7017650583693656,0.2304670074176248,0.4792449223650981,0.7613689561245092,0.44000130173462504,0.059603118355776044,0.31404552253381796,0.10019087667023267,0.44000130173462504,0.059603118355776044,0.31404552253381796,0.10019087667023267,108.60205268859863
82,2025-08-03 19:26:58,4096,0.052710273704255135,2,100,50,16,64,0.005,0.01,0.01,0.01,0.0001,0.01,0.0001,0.005,2.0,logistic_regression,0.13058098710144897,0.3011688058335055,0.698806446584465,0.02575319744832372,0.13216233627295385,0.9996823123502605,0.4704321070718308,0.07841956059532247,0.3648942043738906,0.12909521621900244,0.4704321070718308,0.07841956059532247,0.3648942043738906,0.12909521621900244,140.8966841697693
83,2025-08-03 19:28:28,4096,0.016713081771635302,6,0.05,50,64,16,0.01,0.005,0.01,0.005,5e-05,0.0005,0.0005,5e-05,1.0,mlp,0.13311104424010756,0.3252838607127269,0.7145386736367615,0.1099799185607277,0.2852594096093962,0.9264631357715385,0.471359644421671,0.07650602409638554,0.36786857163456727,0.12666863531873482,0.471359644421671,0.07650602409638554,0.36786857163456727,0.12666863531873482,90.0182855129242
84,2025-08-03 19:31:00,4096,0.03269088302937873,6,10,50,32,64,0.01,0.01,0.01,0.005,0.0001,1e-05,0.0001,0.005,2.0,logistic_regression,0.10997507025029651,0.29726789594645786,0.7780427413197979,0.12216453237118553,0.30604310379997934,0.9122199747312814,0.4935312235108513,0.0846917080085046,0.39832372835231483,0.1396838045120895,0.4935312235108513,0.0846917080085046,0.39832372835231483,0.1396838045120895,152.27196717262268
85,2025-08-03 19:33:57,4096,0.02223612430854628,6,10,50,32,64,0.005,0.01,0.005,0.005,0.0001,1e-05,1e-05,0.005,0.5,logistic_regression,0.10132305369121818,0.27924552060830443,0.7895523437840898,0.11617151164703496,0.2932304572674107,0.9237502563924713,0.5004723953429097,0.08844790928419562,0.4193198335955776,0.14608238952944735,0.5004723953429097,0.08844790928419562,0.4193198335955776,0.14608238952944735,176.77149987220764
86,2025-08-03 19:36:44,4096,0.02224880438894996,6,10,20,32,32,0.005,0.01,0.005,0.005,1e-05,1e-05,1e-05,0.005,0.5,logistic_regression,0.1323486628670516,0.23647751472205564,0.7035929688149856,0.028739985203832374,0.10006143222177726,0.9951595041348943,0.4491934776824179,0.08026222537207654,0.3814071084949738,0.13261692321695912,0.4491934776824179,0.08026222537207654,0.3814071084949738,0.13261692321695912,166.56188678741455
87,2025-08-03 19:38:38,4096,0.033983572557991865,12,0.5,50,64,16,0.01,0.01,0.01,0.005,0.0001,1e-05,5e-05,0.005,2.0,logistic_regression,0.14548278152423885,0.36642401069767866,0.731022650386147,0.1704753724561233,0.3887374426522597,0.7941581830149835,0.4357287922857112,0.061516654854712964,0.327266163172781,0.10356589165986459,0.4357287922857112,0.061516654854712964,0.327266163172781,0.10356589165986459,114.07002353668213
88,2025-08-03 19:39:58,4096,0.060684973778996454,10,100,50,64,64,0.01,0.01,0.005,0.005,0.01,0.005,0.001,1e-05,1.0,logistic_regression,0.25000031516725113,0.5000003055465206,0.5058219447909099,0.24999908064602813,0.49999906879471856,0.6354303667988331,0.2829026664779897,0.05386250885896527,0.22080005586892779,0.08659967897032007,0.2829026664779897,0.05386250885896527,0.22080005586892779,0.08659967897032007,80.34409546852112
89,2025-08-03 19:42:11,4096,0.026857890280632013,6,0.1,50,32,64,0.005,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.005,2.0,logistic_regression,0.11516036368114053,0.3077207610005566,0.7742651216784504,0.11636891108297948,0.3023988745026505,0.931371243614617,0.48944874136215566,0.0846562721474132,0.3924579199298517,0.13927074493985647,0.48944874136215566,0.0846562721474132,0.3924579199298517,0.13927074493985647,132.42208671569824
90,2025-08-03 19:43:32,4096,0.07147938009881391,8,0.01,50,64,64,0.01,0.005,0.01,0.005,0.005,0.001,0.0005,0.0001,0.5,mlp,0.25000012672841526,0.5000001246553075,0.5078686850705557,0.2499991781172651,0.49999917522938325,0.662481073976873,0.2849217543674493,0.05492558469170801,0.2262953212093398,0.08839600875757331,0.2849217543674493,0.05492558469170801,0.2262953212093398,0.08839600875757331,81.6471860408783
91,2025-08-03 19:46:17,4096,0.012737197337297043,6,5,50,64,64,0.01,0.005,0.01,0.01,0.0001,5e-05,0.0001,0.0005,2.0,mlp,0.1097525648186511,0.2944731140918332,0.7789018601584333,0.0879177682415385,0.25800131258558057,0.971039180507962,0.5063491467167165,0.08777462792345854,0.4192204724017856,0.14515690964018207,0.5063491467167165,0.08777462792345854,0.4192204724017856,0.14515690964018207,164.40289664268494
92,2025-08-03 19:48:24,4096,0.016319489428275387,6,100,50,64,64,0.01,0.01,0.01,0.005,0.0001,1e-05,0.005,0.005,2.0,logistic_regression,0.11795054752314692,0.30630903533030823,0.7557927518382741,0.07656271732489174,0.2414424254696324,0.9828758065051175,0.4938279347355103,0.083805811481219,0.3817415034404186,0.13743890447427393,0.4938279347355103,0.083805811481219,0.3817415034404186,0.13743890447427393,127.25329113006592
93,2025-08-03 19:50:03,4096,0.019137594056039813,4,50,50,64,32,0.01,0.01,0.005,0.005,0.001,1e-05,0.0001,0.001,2.0,logistic_regression,0.24999957526284053,0.499999575262512,0.6917725548278356,0.2499996221870117,0.4999996221865915,0.7561147589324961,0.42918084201029993,0.05690999291282779,0.3063485724868068,0.09598834962032597,0.42918084201029993,0.05690999291282779,0.3063485724868068,0.09598834962032597,98.73109173774719
94,2025-08-03 19:52:25,4096,0.09364637855284193,6,100,50,32,16,0.005,0.01,0.01,0.01,0.0001,1e-05,0.0001,0.005,1.0,logistic_regression,0.15780970036667283,0.38372790247016664,0.7243315483640399,0.16934686954359154,0.3880515153838463,0.7991537290163793,0.4596978804224056,0.07108433734939759,0.3207480870919631,0.1163771235089872,0.4596978804224056,0.07108433734939759,0.3207480870919631,0.1163771235089872,142.21395874023438
95,2025-08-03 19:53:54,4096,0.04716700905855055,6,1,50,64,64,0.01,0.005,0.01,0.005,0.0001,0.0005,0.01,5e-05,2.0,mlp,0.1431826776110443,0.3574743347739448,0.7355865671576701,0.10320846544381604,0.29603491019359784,0.9695460716020812,0.4857254383593922,0.08051027639971652,0.35889037256093653,0.13151716166293437,0.4857254383593922,0.08051027639971652,0.35889037256093653,0.13151716166293437,89.1633563041687
96,2025-08-03 19:55:18,4096,0.09641115711749754,12,10,25,64,64,0.01,0.01,0.01,0.005,5e-05,1e-05,1e-05,0.005,0.5,logistic_regression,0.19511497129898567,0.4375340202890001,0.6792315756687155,0.19366316031389524,0.4318806306666546,0.7936794093935761,0.4289676768520342,0.055386250885896535,0.2719991759450161,0.09203228589297302,0.4289676768520342,0.055386250885896535,0.2719991759450161,0.09203228589297302,83.30636262893677
97,2025-08-03 19:57:03,4096,0.08677615392479848,6,100,50,64,64,0.01,0.01,0.005,0.005,0.0001,5e-05,0.0001,0.0005,2.0,logistic_regression,0.16857089061089636,0.40055105789960077,0.7232458308551729,0.17445222844323743,0.3994929029061422,0.8018766143938444,0.46590846246650586,0.07335223245924875,0.3246414592218746,0.11966609662663716,0.46590846246650586,0.07335223245924875,0.3246414592218746,0.11966609662663716,104.98672246932983
98,2025-08-03 19:59:16,4096,0.04102641030923537,10,0.05,50,16,32,0.005,0.01,0.01,0.01,1e-05,1e-05,5e-05,0.005,2.0,logistic_regression,0.12045871983686454,0.2591979482055915,0.7139006867102982,0.05011636106476499,0.16017446195380783,0.9883788616440686,0.46876328533414297,0.08090007087172219,0.38339354547078547,0.13360754448739431,0.46876328533414297,0.08090007087172219,0.38339354547078547,0.13360754448739431,133.31903719902039
99,2025-08-03 20:00:41,4096,0.09005822720920725,6,100,50,32,16,0.01,0.005,0.01,0.005,0.01,0.005,0.0001,0.001,2.0,mlp,0.2500000557483494,0.5000000541800027,0.5092204966408151,0.24999986169113494,0.4999998614795178,0.5752598053065839,0.28036905406177864,0.05308291991495394,0.2177461689467776,0.08535717117071517,0.28036905406177864,0.05308291991495394,0.2177461689467776,0.08535717117071517,84.62659025192261
100,2025-08-03 20:01:55,4096,0.012333134873697837,2,0.1,5,64,64,0.01,0.01,0.005,0.005,0.0005,0.001,0.001,1e-05,1.0,logistic_regression,0.14024152056243222,0.355167885200975,0.7419579737879078,0.14788357129145072,0.35434454616853756,0.858134750465424,0.4664670852603423,0.07303330970942595,0.3397381235964051,0.12022246501894722,0.4664670852603423,0.07303330970942595,0.3397381235964051,0.12022246501894722,73.61652660369873
101,2025-08-03 20:04:00,4096,0.01536592871830259,6,5,50,16,64,0.01,0.005,0.01,0.01,0.0001,5e-05,0.0001,0.0005,2.0,mlp,0.11234239838086447,0.2991435320369774,0.7702262723063242,0.08699890011020628,0.2573602903269523,0.9722567634787198,0.4973928016014019,0.08529411764705883,0.40423818820468216,0.1408656350970486,0.4973928016014019,0.08529411764705883,0.40423818820468216,0.1408656350970486,125.55671119689941
102,2025-08-03 20:05:18,4096,0.07713030919640673,6,100,50,64,64,0.01,0.01,0.01,0.005,0.0001,1e-05,0.0001,0.005,2.0,logistic_regression,0.16322383966270748,0.3925718647962469,0.7142216574209385,0.1596005009241794,0.38039741499936675,0.8622243038195108,0.4530831144182244,0.0666194188518781,0.3127096459389574,0.10983885399510368,0.4530831144182244,0.0666194188518781,0.3127096459389574,0.10983885399510368,77.77895832061768
103,2025-08-03 20:06:48,4096,0.08193557756168951,1,5,40,64,64,0.005,0.01,0.01,0.01,0.001,0.0001,0.0005,0.005,0.5,logistic_regression,0.1759403996742206,0.41159093916814676,0.6962226608203762,0.18453538835892674,0.4147974357450626,0.7722258314764556,0.43317773530207976,0.05669737774627923,0.289151108022385,0.09480515469578354,0.43317773530207976,0.05669737774627923,0.289151108022385,0.09480515469578354,89.85124254226685
104,2025-08-03 20:08:37,4096,0.021235812950289347,8,0.5,50,16,32,0.01,0.005,0.01,0.005,0.0001,1e-05,0.005,0.01,2.0,mlp,0.14760390871604728,0.36712643389508165,0.7459633512690077,0.15922558005831028,0.37092635440926325,0.823700592261813,0.4768230763120915,0.07753366406803686,0.3456090834477547,0.12665389508489827,0.4768230763120915,0.07753366406803686,0.3456090834477547,0.12665389508489827,108.99096465110779
105,2025-08-03 20:10:04,4096,0.07456887555151423,6,100,50,64,64,0.01,0.01,0.005,0.005,0.005,0.0005,0.0001,0.0001,2.0,logistic_regression,0.25000080758577337,0.5000007601326456,0.5083167369992192,0.24999517751318173,0.49999512265396867,0.6611908911617226,0.28102287038296986,0.052941176470588235,0.21650207352347312,0.08507820834930609,0.28102287038296986,0.052941176470588235,0.21650207352347312,0.08507820834930609,86.78053259849548
106,2025-08-03 20:11:41,4096,0.017970733544584085,4,0.01,50,32,16,0.005,0.01,0.01,0.01,0.0001,0.01,0.01,0.005,1.0,logistic_regression,0.138833363378419,0.3495470323140285,0.7395023974382295,0.13237852394055086,0.3296237759073502,0.8919361989142414,0.4857110415503869,0.08175053153791638,0.3636290128442747,0.1334900331979231,0.4857110415503869,0.08175053153791638,0.3636290128442747,0.1334900331979231,97.54645943641663
