trial_number,timestamp,batch_size,gamma,G,beta,num_bins,embedding_k,embedding_k1,pred_lr,impu_lr,prop_lr,dis_lr,lamb_pred,lamb_imp,lamb_prop,dis_lamb,abc_model_name,mse,mae,auc,train_mse,train_mae,train_auc,ndcg_20,precision_20,recall_20,f1_20,ndcg,precision,recall,f1,training_time
183,2025-08-02 09:38:45,4096,0.014639058666414871,1,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.099266764379166,0.26157462234878864,0.788638981696786,0.09366790448285195,0.2522911213336764,0.9528738725320898,0.5058304419093888,0.08883770375620129,0.4283430466915729,0.14715556468437163,0.5058304419093888,0.08883770375620129,0.4283430466915729,0.14715556468437163,57.823917865753174
184,2025-08-02 09:39:58,4096,0.01839446387706361,1,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0001,0.0005,0.0001,0.0001,mlp,0.13800881868547973,0.23661935064254838,0.6846171082345248,0.01918848331268295,0.08093267874813052,0.9979619244567376,0.44933229545538955,0.07880935506732815,0.37519096999747437,0.13025787313419085,0.44933229545538955,0.07880935506732815,0.37519096999747437,0.13025787313419085,72.69925475120544
185,2025-08-02 09:40:53,4096,0.015209134825051289,1,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.01,0.0001,0.0001,mlp,0.10069947490622023,0.2669458316971426,0.7787956354741691,0.09947835070088498,0.2605695662102289,0.9452417796415914,0.4944936036707718,0.08511693834160171,0.4135062624018338,0.14117428546544192,0.4944936036707718,0.08511693834160171,0.4135062624018338,0.14117428546544192,54.60135293006897
186,2025-08-02 09:41:46,4096,0.017065686906307238,1,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.005,0.0001,mlp,0.11361781038607167,0.2924560220182408,0.7548530300657198,0.08495657082762101,0.24524567154536134,0.9640735072536986,0.49518563194208914,0.08440822111977321,0.39015782360170226,0.138790072372372,0.49518563194208914,0.08440822111977321,0.39015782360170226,0.138790072372372,53.29698443412781
187,2025-08-02 09:42:43,4096,0.020706580048819354,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09996507565990999,0.2660557305743275,0.786297990454427,0.09975986611915452,0.2623485925054097,0.9448648009309175,0.5040510871184775,0.08855421686746989,0.41895271285464186,0.14620501600503907,0.5040510871184775,0.08855421686746989,0.41895271285464186,0.14620501600503907,57.30103516578674
188,2025-08-02 09:43:39,4096,0.02015751401079951,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10014984435543826,0.2667964249590391,0.7866313968781609,0.10070781429396615,0.2637612155723739,0.9436295779385298,0.5044851740251919,0.08862508858965273,0.42083219304158864,0.14641577119191976,0.5044851740251919,0.08862508858965273,0.42083219304158864,0.14641577119191976,55.41564869880676
189,2025-08-02 09:44:34,4096,0.021008546325066664,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.001,0.0005,0.0001,0.0005,mlp,0.11666506514946764,0.31388320964352606,0.7632607630337981,0.15606661915316208,0.35336968363789945,0.8106323399467807,0.46824388397624706,0.07030474840538627,0.3656564470401818,0.11793427846574077,0.46824388397624706,0.07030474840538627,0.3656564470401818,0.11793427846574077,54.70174837112427
190,2025-08-02 09:45:32,4096,0.020383308817650644,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10117266549128916,0.26799800814057706,0.7810164935466734,0.09741784175506747,0.25955471830800475,0.9487221228793976,0.5007382787847185,0.08550673281360738,0.4145046198863152,0.1417685242194723,0.5007382787847185,0.08550673281360738,0.4145046198863152,0.1417685242194723,58.793299198150635
191,2025-08-02 09:46:30,4096,0.014802810406160759,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.0988024799164762,0.2627671470739531,0.7865987380318884,0.09899615252741585,0.26041725183186537,0.9460725737016047,0.5011892950627774,0.08660524450744153,0.41914686318276184,0.1435498380273913,0.5011892950627774,0.08660524450744153,0.41914686318276184,0.1435498380273913,57.54203534126282
192,2025-08-02 09:47:28,4096,0.01181786794265301,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.0995653228989725,0.2646867529174211,0.7850243914665102,0.09964691959674012,0.262155486331793,0.9455734078123348,0.5006279981191327,0.08610914245216159,0.420055585759637,0.14292037455785578,0.5006279981191327,0.08610914245216159,0.420055585759637,0.14292037455785578,58.27640676498413
193,2025-08-02 09:48:25,4096,0.050180375628765254,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.11213986865697849,0.2979227320713522,0.7721848003274826,0.11923925624782261,0.29783521652871,0.9093359596794495,0.4882245516407,0.08359319631467045,0.3888102651047845,0.13760226363457712,0.4882245516407,0.08359319631467045,0.3888102651047845,0.13760226363457712,56.363821506500244
194,2025-08-02 09:49:22,4096,0.014353201666313396,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09918205303371107,0.26498022292265433,0.7838794153843356,0.1016896141098949,0.2652010287425809,0.9429579075158332,0.49743317197530573,0.08547129695251594,0.4119680887078051,0.1415708038404082,0.49743317197530573,0.08547129695251594,0.4119680887078051,0.1415708038404082,57.24129915237427
195,2025-08-02 09:50:14,4096,0.017831172789326215,8,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.249967152047592,0.499967149956332,0.6948006935541218,0.24996949138705563,0.49996948860600765,0.7799194742751322,0.43909213118955,0.059780297661233175,0.3166915149600646,0.10057546087862687,0.43909213118955,0.059780297661233175,0.3166915149600646,0.10057546087862687,49.237854957580566
196,2025-08-02 09:51:11,4096,0.014611586131738862,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.005,0.0001,0.0005,mlp,0.10159379232897778,0.26897631235321207,0.7803683660163077,0.0988399844165919,0.26046633443372874,0.9465395982715924,0.49834437753420635,0.08731396172927003,0.4136968713756482,0.14419453795422335,0.49834437753420635,0.08731396172927003,0.4136968713756482,0.14419453795422335,56.70507216453552
197,2025-08-02 09:51:58,4096,0.012025842862844378,10,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.24999838230949892,0.499998381950936,0.5962624406997679,0.2499938639089348,0.49999386278138547,0.7863315057463673,0.3396253206526465,0.05871722182849043,0.3027233822908802,0.09835682979754021,0.3396253206526465,0.05871722182849043,0.3027233822908802,0.09835682979754021,47.04163146018982
198,2025-08-02 09:52:54,4096,0.01480709260807445,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09955201999036863,0.26528561623335223,0.7842888678197246,0.10057728610798129,0.2633800119931104,0.9444154488876417,0.5017616583045871,0.08618001417434443,0.41970322593436743,0.14299754209002496,0.5017616583045871,0.08618001417434443,0.41970322593436743,0.14299754209002496,55.66497588157654
199,2025-08-02 09:53:49,4096,0.018324393104994452,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.1002006297347216,0.26600552797148597,0.7815012571561257,0.10123046071933961,0.2645006495354275,0.9435507430691531,0.4994618293284696,0.08586109142452163,0.41508824051173887,0.14228955742916116,0.4994618293284696,0.08586109142452163,0.41508824051173887,0.14228955742916116,55.44139814376831
200,2025-08-02 09:54:35,4096,0.015535300122431416,1,0.01,5,16,32,0.01,0.005,0.005,0.005,0.005,0.0005,0.0001,0.0005,mlp,0.24999711935842012,0.4999971187725048,0.6139180079706015,0.24999278967283203,0.49999278790627666,0.7857664546156188,0.3535273084302819,0.06070163004961021,0.2967837389876981,0.10078877788641022,0.3535273084302819,0.06070163004961021,0.2967837389876981,0.10078877788641022,46.03862500190735
201,2025-08-02 09:55:36,4096,0.011794656310326593,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09898107554516689,0.2630022467942721,0.7896216686257792,0.09641434414793511,0.2573273441540264,0.9496677197056498,0.503959119269285,0.08862508858965273,0.4238796811965962,0.14659912067967662,0.503959119269285,0.08862508858965273,0.4238796811965962,0.14659912067967662,60.400434255599976
202,2025-08-02 09:56:30,4096,0.01421148111625685,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10044972769074358,0.267048492288501,0.7824752685104304,0.1012322083934026,0.2645386224054414,0.9430535380425479,0.4965917233885962,0.08632175761871014,0.41745700059115076,0.1430612999615659,0.4965917233885962,0.08632175761871014,0.41745700059115076,0.1430612999615659,53.78861379623413
203,2025-08-02 09:57:24,4096,0.014384867402351204,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10017275181762737,0.26663023981309153,0.7878374132631467,0.1013468861459984,0.2647897460943464,0.9430831157474506,0.5004838943274366,0.08664068036853295,0.4185555047360087,0.14356376699407702,0.5004838943274366,0.08664068036853295,0.4185555047360087,0.14356376699407702,54.146007776260376
204,2025-08-02 09:58:28,4096,0.017011988040239377,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09974928980875503,0.26396672986255365,0.7867101476186975,0.09269511869087621,0.25212055916314186,0.9547644101962098,0.5074950410578991,0.08926293408929838,0.4287280633612166,0.14776135126055276,0.5074950410578991,0.08926293408929838,0.4287280633612166,0.14776135126055276,64.24675393104553
205,2025-08-02 09:59:22,4096,0.01691306562541163,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10102808723372046,0.2683988273383516,0.7749602594564879,0.10298052361309934,0.26751388776709534,0.9418750744899061,0.48797025155078405,0.08022678951098514,0.40286755239099703,0.1338072816138925,0.48797025155078405,0.08022678951098514,0.40286755239099703,0.1338072816138925,53.73650932312012
206,2025-08-02 10:00:17,4096,0.020717626456200774,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10047321612295572,0.2676350949823334,0.7840549401317825,0.10230868755998256,0.2660620822931556,0.9417976223662361,0.49913400054286655,0.08440822111977321,0.41131952780178066,0.14007184277702175,0.49913400054286655,0.08440822111977321,0.41131952780178066,0.14007184277702175,55.54588603973389
207,2025-08-02 10:01:07,4096,0.0207083953517133,12,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.01,5e-05,0.0005,mlp,0.24999999721382232,0.49999999717329247,0.5434300631725552,0.24999940406766136,0.49999940402984655,0.7480696955675413,0.30327439430241165,0.0562012756909993,0.26098578061807953,0.09248633269356721,0.30327439430241165,0.0562012756909993,0.26098578061807953,0.09248633269356721,49.46072506904602
208,2025-08-02 10:02:20,4096,0.01864282138611948,1,0.01,5,32,16,0.005,0.005,0.005,0.005,5e-05,0.0005,0.0001,0.0005,mlp,0.13796664791628882,0.23888992920303498,0.7043346034610073,0.08116709454133941,0.18329690042842633,0.9496370903205789,0.4173721144441831,0.06977321048901489,0.37035795321563436,0.1174243750816785,0.4173721144441831,0.06977321048901489,0.37035795321563436,0.1174243750816785,73.32102417945862
209,2025-08-02 10:03:14,4096,0.022050744223980925,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10199200367419142,0.2702343955945021,0.7778661634858126,0.10042157369156747,0.2643180657207144,0.9450588719462958,0.49874368819295617,0.08387668320340184,0.4091928990991381,0.13921663148046592,0.49874368819295617,0.08387668320340184,0.4091928990991381,0.13921663148046592,54.23260760307312
210,2025-08-02 10:04:05,4096,0.01939965775094589,4,0.01,5,32,32,0.01,0.005,0.005,0.005,0.01,0.0005,0.0001,0.0005,mlp,0.2500000001888231,0.5000000001888204,0.49982850021124914,0.24999999897810543,0.4999999989781011,0.5029437939449398,0.28641805862836256,0.04950389794472005,0.1933294347382432,0.07882410953431568,0.28641805862836256,0.04950389794472005,0.1933294347382432,0.07882410953431568,50.046186447143555
211,2025-08-02 10:04:55,4096,0.016264751100302666,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10171908521296992,0.2703714672809797,0.7757998853535659,0.10577629185801499,0.27078658796129995,0.9378147677111972,0.4925254640538557,0.08242381289865343,0.4044164438957867,0.1369383276735868,0.4925254640538557,0.08242381289865343,0.4044164438957867,0.1369383276735868,50.20642971992493
212,2025-08-02 10:05:53,4096,0.01473915563665982,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09915748277479967,0.26358452189548975,0.7884548518385293,0.09798321167185547,0.259551190291328,0.9476794132179142,0.5065354292003769,0.08869596031183558,0.42595878037819396,0.14682007214486,0.5065354292003769,0.08869596031183558,0.42595878037819396,0.14682007214486,58.237213134765625
213,2025-08-02 10:06:47,4096,0.013935150663736524,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10017078335844846,0.2668311443277278,0.7849468355145977,0.10308612491285135,0.2672562196634727,0.9410274185466498,0.4985213171227022,0.08486888731396174,0.4140065309296848,0.14086191596458006,0.4985213171227022,0.08486888731396174,0.4140065309296848,0.14086191596458006,53.682353019714355
214,2025-08-02 10:07:41,4096,0.014335840625881967,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10050673898032059,0.26696281128440447,0.7812816901615229,0.10029037207117995,0.2631042107367457,0.9448495301970261,0.49419593831268177,0.08504606661941885,0.40755285737842845,0.1407261192462199,0.49419593831268177,0.08504606661941885,0.40755285737842845,0.1407261192462199,54.12834358215332
215,2025-08-02 10:08:36,4096,0.016505695553517642,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.0996647937138738,0.26508245913962863,0.7851709687234042,0.09879370810793371,0.26108955423085395,0.9465237337440796,0.49967058490777105,0.08642806520198441,0.41554767100520007,0.14309449088330722,0.49967058490777105,0.08642806520198441,0.41554767100520007,0.14309449088330722,54.79062581062317
216,2025-08-02 10:09:33,4096,0.017078823813329858,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10080116819234934,0.2665307312904422,0.7857487554933019,0.09766426773110963,0.2592990893038614,0.9479047339663332,0.502795203435497,0.08759744861800142,0.4239640237254637,0.14519532369801952,0.502795203435497,0.08759744861800142,0.4239640237254637,0.14519532369801952,56.945048570632935
217,2025-08-02 10:10:29,4096,0.01751589508551567,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10030384073563293,0.26666297063834066,0.7833073346399536,0.09993016735117505,0.2627308337053143,0.944679145660395,0.4991382584885671,0.08653437278525868,0.4092378726296679,0.14286052902515176,0.4991382584885671,0.08653437278525868,0.4092378726296679,0.14286052902515176,55.8258273601532
218,2025-08-02 10:11:25,4096,0.01982607459261599,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09998657855642824,0.26565167716208027,0.7864934603511804,0.09976711914824954,0.26249552826569333,0.9449285380855788,0.5057333168613782,0.08766832034018426,0.4222156408471166,0.14518964655498992,0.5057333168613782,0.08766832034018426,0.4222156408471166,0.14518964655498992,56.72995567321777
219,2025-08-02 10:12:20,4096,0.0219725246148696,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.1008819631652008,0.26785493765960605,0.7826348064750301,0.101061853283164,0.2646824904329131,0.9435885670189869,0.499653710645454,0.08621545003543586,0.41304082891683735,0.14265419364501902,0.499653710645454,0.08621545003543586,0.41304082891683735,0.14265419364501902,54.72222948074341
220,2025-08-02 10:13:11,4096,0.019943564689852124,2,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.001,0.0005,mlp,0.13768623219753232,0.35084615914387113,0.752684014824039,0.15318537049580486,0.35835793509423625,0.8313031446234963,0.47866536590038394,0.07951807228915664,0.3567440259036708,0.13004841519830773,0.47866536590038394,0.07951807228915664,0.3567440259036708,0.13004841519830773,50.71891140937805
221,2025-08-02 10:14:06,4096,0.01689002016700685,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10068669758514684,0.2676987409452095,0.7818101909327663,0.10273488408985477,0.26672339415336244,0.9415095215074657,0.4979585050397915,0.08610914245216159,0.41659541160002705,0.14271871361905136,0.4979585050397915,0.08610914245216159,0.41659541160002705,0.14271871361905136,55.0127158164978
222,2025-08-02 10:15:01,4096,0.018604393334333377,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10010552438875968,0.2665782806464263,0.7842199719559338,0.10173014537994446,0.2652816287156374,0.9424002906428328,0.500191788027641,0.08674698795180723,0.41770535361386874,0.1436594829350402,0.500191788027641,0.08674698795180723,0.41770535361386874,0.1436594829350402,55.29432964324951
223,2025-08-02 10:15:55,4096,0.01987857105532434,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10056396069635631,0.2683240767838507,0.7811229404631703,0.10375550322804952,0.2685733266450638,0.9406354370130643,0.49664430025540957,0.08384124734231042,0.41104518586244077,0.1392745437517401,0.49664430025540957,0.08384124734231042,0.41104518586244077,0.1392745437517401,53.99244832992554
224,2025-08-02 10:16:54,4096,0.018850040736807742,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10030155553192077,0.2657885503667812,0.7850328479062794,0.09714207937285108,0.25864764315826044,0.9487703236926974,0.4999908656982541,0.08749114103472715,0.4162630835270475,0.1445916694002802,0.4999908656982541,0.08749114103472715,0.4162630835270475,0.1445916694002802,59.0081946849823
225,2025-08-02 10:17:52,4096,0.019119477581533442,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09944707901442218,0.2647723818081695,0.7878148323001811,0.09963800487557743,0.26237977505142696,0.9456680700971231,0.5062830304886576,0.08876683203401843,0.4208833728052602,0.14661225799564842,0.5062830304886576,0.08876683203401843,0.4208833728052602,0.14661225799564842,57.55685091018677
226,2025-08-02 10:18:48,4096,0.01861251675849044,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0005,0.0005,mlp,0.1126321667902852,0.28862041278455086,0.752789926679655,0.0835281707250555,0.24094155066795062,0.9653330240195814,0.4944396963149065,0.08387668320340184,0.3864866260695492,0.13783905189073983,0.4944396963149065,0.08387668320340184,0.3864866260695492,0.13783905189073983,55.57009983062744
227,2025-08-02 10:19:43,4096,0.022210673355513945,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10067640920588687,0.26814580123494336,0.7780441653096097,0.10303197043912847,0.2674770780924547,0.9412994085943247,0.4956067889597429,0.08348688873139617,0.40547572011679506,0.13846419221467973,0.4956067889597429,0.08348688873139617,0.40547572011679506,0.13846419221467973,55.66696357727051
228,2025-08-02 10:20:40,4096,0.017983487675365502,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09973218096513801,0.2646009055462203,0.7840179744712991,0.09766779946104961,0.2591178015496442,0.9481309816214765,0.5005745964119422,0.0883061658398299,0.4200731828434956,0.1459345358741147,0.5005745964119422,0.0883061658398299,0.4200731828434956,0.1459345358741147,56.25256943702698
229,2025-08-02 10:21:41,4096,0.017141274318316902,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0001,0.0005,0.005,0.0005,mlp,0.1391334980062273,0.25535125131847003,0.6755708277262671,0.018457969810277156,0.08883818343668683,0.9994578118432675,0.45659204262566955,0.07675407512402552,0.3649066160263799,0.12683071136255902,0.45659204262566955,0.07675407512402552,0.3649066160263799,0.12683071136255902,57.94677543640137
230,2025-08-02 10:22:32,4096,0.08319948237022627,6,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.24999999983616708,0.49999999983611815,0.5067225165227421,0.2499999677333609,0.49999996773315025,0.5746477799174851,0.2932169891948404,0.05187810063784549,0.20680277179526418,0.0829480348235204,0.2932169891948404,0.05187810063784549,0.20680277179526418,0.0829480348235204,51.02010989189148
231,2025-08-02 10:23:28,4096,0.021767344267755277,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.1004904998680633,0.2672293359179801,0.7845494920257439,0.1005361663295377,0.2636354772468837,0.9440881976413464,0.5019551850104792,0.08749114103472716,0.41790874460095695,0.14469062598832738,0.5019551850104792,0.08749114103472716,0.41790874460095695,0.14469062598832738,55.983370542526245
232,2025-08-02 10:24:18,4096,0.019435491423009137,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.1024259956224648,0.27128782526625483,0.7741825434329437,0.1061728021777566,0.2715818577165204,0.9372859921238339,0.48674887497445474,0.07934089298369952,0.3973157184573314,0.13226873662179214,0.48674887497445474,0.07934089298369952,0.3973157184573314,0.13226873662179214,50.84999418258667
233,2025-08-02 10:25:13,4096,0.01626385485441524,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.100690492651691,0.2668659751902329,0.78316014256636,0.1012009645872337,0.2643865902788858,0.943407777336909,0.5009026014244947,0.0862508858965273,0.41858609930873497,0.14303001938208157,0.5009026014244947,0.0862508858965273,0.41858609930873497,0.14303001938208157,54.982369899749756
234,2025-08-02 10:26:07,4096,0.019268809587872422,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10146694902106013,0.2689640622843318,0.7750350239547453,0.10238847041438905,0.2666461965009204,0.9427390306439476,0.4939369728025447,0.08369950389794471,0.406944485222216,0.1388422248407991,0.4939369728025447,0.08369950389794471,0.406944485222216,0.1388422248407991,53.364115715026855
235,2025-08-02 10:27:01,4096,0.01642856880247344,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10092071732826004,0.2675540553695489,0.7779234777206658,0.10178937982737288,0.2656502466629262,0.9436060016443317,0.49527731377928513,0.08274273564847626,0.4094850430057124,0.13766761704536024,0.49527731377928513,0.08274273564847626,0.4094850430057124,0.13766761704536024,54.291908264160156
236,2025-08-02 10:28:00,4096,0.018493211559139862,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09979209687162763,0.26500638909915625,0.786765086988541,0.09763958604185147,0.2593753876011328,0.9483893951666726,0.5032987072428704,0.08876683203401843,0.4249741856530256,0.1468584787194703,0.5032987072428704,0.08876683203401843,0.4249741856530256,0.1468584787194703,59.08936309814453
237,2025-08-02 10:28:57,4096,0.0229441883421904,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10123141992663388,0.26887547604085155,0.7828050239760548,0.10090170575177018,0.2644411454543703,0.9434187600234363,0.4998587638650548,0.08738483345145288,0.41942250906464146,0.14463549765654893,0.4998587638650548,0.08738483345145288,0.41942250906464146,0.14463549765654893,56.84874939918518
238,2025-08-02 10:29:50,4096,0.021225429629585985,1,0.01,5,16,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10188082530020112,0.27016352659863,0.7728542180154759,0.10487704940174966,0.2699199591682565,0.9388422436229181,0.4929281376897068,0.08214032600992205,0.407659492655387,0.13673048601365095,0.4929281376897068,0.08214032600992205,0.407659492655387,0.13673048601365095,53.12428855895996
239,2025-08-02 10:30:44,4096,0.020047879893970902,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.001,0.0005,0.0001,0.0005,mlp,0.11681409288809923,0.31467347962894915,0.7671951880350438,0.15533170372406133,0.35341495387970384,0.8145445922203016,0.47865716024393695,0.07487597448618002,0.3760885928190334,0.12488786003181739,0.47865716024393695,0.07487597448618002,0.3760885928190334,0.12488786003181739,53.45316433906555
240,2025-08-02 10:31:40,4096,0.018990377269124194,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10021659920006591,0.2668200944508689,0.7800747871705912,0.10203875993454882,0.26560943074073745,0.9425021346951075,0.49693719418132853,0.08518781006378455,0.4085054327222035,0.14097694761379817,0.49693719418132853,0.08518781006378455,0.4085054327222035,0.14097694761379817,55.876948595047
241,2025-08-02 10:32:34,4096,0.01613122244265245,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10070365087748068,0.26784923722390946,0.7818947878522478,0.10297683612318449,0.2671253425832119,0.9412361686138486,0.49359390438486755,0.08472714386959602,0.41118974033838296,0.1405031100846373,0.49359390438486755,0.08472714386959602,0.41118974033838296,0.1405031100846373,53.7473247051239
242,2025-08-02 10:33:27,4096,0.013549243329782586,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10042095892657102,0.266763462401985,0.7822404774463925,0.10231166464393346,0.2658620038489315,0.942315724897173,0.4959244205120787,0.08490432317505316,0.4142758701716483,0.1409263141185985,0.4959244205120787,0.08490432317505316,0.4142758701716483,0.1409263141185985,52.98853588104248
243,2025-08-02 10:34:25,4096,0.01769434505598371,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09985527038591124,0.26529435208498714,0.7880766048351242,0.09887244983186126,0.2609092866752759,0.946334213440162,0.503747656618927,0.08830616583982992,0.4238124561806915,0.1461585321495226,0.503747656618927,0.08830616583982992,0.4238124561806915,0.1461585321495226,58.26843309402466
244,2025-08-02 10:35:19,4096,0.017867163862395233,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.09979494704358031,0.2664485186510895,0.781711241063229,0.10496427447768153,0.26981697748268396,0.9385442443908432,0.49683817165662103,0.08426647767540751,0.4119992680222702,0.13991587137361164,0.49683817165662103,0.08426647767540751,0.4119992680222702,0.13991587137361164,54.08026695251465
245,2025-08-02 10:36:11,4096,0.022629214115664865,8,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.2499940194890279,0.4999940194251322,0.6980171287994463,0.2499946306929907,0.49999463061262023,0.773239201142444,0.42593215323561046,0.055953224663359315,0.29799544446344595,0.09421595562913257,0.42593215323561046,0.055953224663359315,0.29799544446344595,0.09421595562913257,52.114057779312134
246,2025-08-02 10:37:10,4096,0.017666808676280545,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0005,mlp,0.10036891985531747,0.2654101995070589,0.7853832384477584,0.09755198455563589,0.2588170468813424,0.9478734087293621,0.5029170749906661,0.08802267895109853,0.42306431928911886,0.1457256978975162,0.5029170749906661,0.08802267895109853,0.42306431928911886,0.1457256978975162,59.02685332298279
247,2025-08-02 10:38:08,4096,0.016323984508169145,1,0.01,5,32,16,0.01,0.005,0.005,0.005,0.0005,0.0001,0.0001,0.0005,mlp,0.09887137406730463,0.26299781778070613,0.7867304690915755,0.113862119919116,0.2795101472838987,0.9132217974148431,0.5015600489544383,0.08816442239546421,0.42028998768346854,0.14575396837233603,0.5015600489544383,0.08816442239546421,0.42028998768346854,0.14575396837233603,57.683653116226196
